X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size,lon,lat,ward
326742.12,674864.720000001,2496757,Allanfield,WS: Food Waste Communal,326742,674865,,7901620,1,500.0,-3.175009501079503,55.96118908053416,Leith Walk
326614.58,674832.560000001,2496758,Allanfield,WS: Food Waste Communal,326615,674833,,7901620,1,240.0,-3.1770345530192516,55.96088221891658,Leith Walk
326614.55,674900.52,2496759,Allanfield,WS: Food Waste Communal,326615,674901,,7901620,1,240.0,-3.177053097368974,55.96149305178164,Leith Walk
326554.0,674904.0,2496760,Allanfield,WS: Communal Bin,326554,674904,,7901620,2,1280.0,-3.17803077773858,55.96151066491716,Leith Walk
326761.94,674841.77,2496761,Allanfield Place,WS: Communal Bin,326762,674842,,7905505,2,1280.0,-3.174682960985905,55.96098552889114,Leith Walk
326785.49,674841.74,2496762,Allanfield Place,WS: Communal Bin,326785,674842,,7905505,7,1280.0,-3.1743146404992353,55.960989039669414,Leith Walk
326678.0,674899.0,2496763,Allanfield,WS: Communal Bin,326678,674899,,7901620,2,1280.0,-3.176043662008776,55.96148471941792,Leith Walk
326615.93,674832.68,2496764,Allanfield,WS: Communal Bin,326616,674833,,7901620,1,1280.0,-3.17701853914291,55.96088237188731,Leith Walk
326615.0,674900.0,2496765,Allanfield,WS: Communal Bin,326615,674900,,7901620,2,1280.0,-3.1770528246527485,55.96148406894585,Leith Walk
326553.24,674830.15,2496766,Allanfield,WS: Communal Bin,326553,674830,,7901620,1,1280.0,-3.178026594243118,55.96084578216718,Leith Walk
327212.49,674860.550000001,2496767,Albion Terrace,WS: Food Waste Communal,327212,674861,,7901618,1,240.0,-3.167481815155798,55.961224692647825,Leith Walk
326723.83,674001.1,2496768,Abbeyhill Crescent,WS: Food Waste Communal,326724,674001,,7901607,1,500.0,-3.175062538239261,55.95342515080169,City Centre
326743.91,674058.949999999,2496769,Abbeyhill Crescent,WS: Communal Bin,326744,674059,,7901607,1,1280.0,-3.174758104002133,55.95394921000183,City Centre
326724.0,674040.4,2496770,Abbeyhill Crescent,WS: Communal Bin,326724,674040,,7901607,1,1280.0,-3.175073153094438,55.95377548209789,City Centre
326715.89,673992.99,2496771,Abbeyhill Crescent,WS: Communal Bin,326716,673993,,7901607,1,1280.0,-3.175188447095202,55.953352066287046,City Centre
326718.61,674064.869999999,2496772,Abbeyhill Crescent,WS: Chamberlain Bin,326719,674065,,7901607,1,1280.0,-3.1751600128435085,55.95399928987623,City Centre
326764.74,674070.880000001,2496773,Abbeyhill Crescent,WS: Communal Bin,326765,674071,,7901607,1,1280.0,-3.1744251367610397,55.954060209744235,City Centre
326722.63,673975.65,2496774,Abbeyhill Crescent,WS: Communal Bin,326723,673976,,7901607,1,1280.0,-3.175071744685491,55.95320042674463,City Centre
326727.37,674003.939999999,2496775,Abbeyhill Crescent,WS: Communal Bin,326727,674004,,7901607,1,1280.0,-3.1750153222960003,55.95345255746184,City Centre
326758.52,674090.699999999,2496776,Abbeyhill Crescent,WS: Communal Bin,326759,674091,,7901607,1,1280.0,-3.1745266443179125,55.95423895107666,City Centre
327079.87,674372.02,2496777,Abbey Street,WS: Food Waste Communal,327080,674372,,7901606,1,240.0,-3.169463177575529,55.95681202569024,Craigentinny / Duddingston
327098.0,674322.0,2496778,Abbey Street,WS: Communal Bin,327098,674322,,7901606,3,1280.0,-3.1691614152338943,55.956365617595075,Craigentinny / Duddingston
327216.91,674388.09,2496779,Abbey Lane,WS: Food Waste Communal,327217,674388,,7901605,1,240.0,-3.1672738258092323,55.956976553542894,Craigentinny / Duddingston
327197.62,674358.24,2496780,Abbey Lane,WS: Communal Bin,327198,674358,,7901605,2,1280.0,-3.1675699456500763,55.956704184736886,Craigentinny / Duddingston
327216.3,674384.859999999,2496781,Abbey Lane,WS: Communal Bin,327216,674385,,7901605,2,1280.0,-3.1672890269021767,55.956949453223764,Craigentinny / Duddingston
321712.21,675399.210000001,2496782,Wester Drylaw Place,WS: Food Waste Communal,321712,675399,,7901603,1,500.0,-3.2557133467653983,55.96519133166559,Inverleith
321675.62,675236.58,2496783,Wester Drylaw Drive,WS: Food Waste Communal,321676,675237,,7901601,1,500.0,-3.256242736036558,55.963730279138545,Inverleith
323525.54,675939.43,2496784,West Winnelstrae,WS: Food Waste Communal,323526,675939,,7901598,1,500.0,-3.2268150426606788,55.97033459421529,Forth
323574.41,675861.300000001,2496785,West Winnelstrae,WS: Communal Bin,323574,675861,,7901598,2,660.0,-3.22602403922167,55.96964159808982,Forth
323565.49,675903.76,2496786,West Winnelstrae,WS: Communal Bin,323565,675904,,7901598,3,660.0,-3.226180413908548,55.97002641829298,Forth
323555.0,675919.0,2496787,West Winnelstrae,WS: Communal Bin,323555,675919,,7901598,4,660.0,-3.226344850905057,55.970159564367286,Forth
323620.5,675925.390000001,2496788,West Winnelstrae,WS: Communal Bin,323620,675925,,7901598,4,360.0,-3.225305422270882,55.970223816641635,Forth
323563.0,675967.0,2496789,West Winnelstrae,WS: Communal Bin,323563,675967,,7901598,4,660.0,-3.2262303531249614,55.970592007184976,Forth
323532.0,675971.0,2496790,West Winnelstrae,WS: Communal Bin,323532,675971,,7901598,3,660.0,-3.226728035853653,55.97062299600737,Forth
322588.0,676415.0,2496791,West Pilton Terrace,WS: Communal Bin,322588,676415,,7901594,2,1280.0,-3.2419763935038524,55.97445982855272,Forth
322588.98,676282.26,2496792,West Pilton Street,WS: Communal Bin,322589,676282,,7901593,2,1280.0,-3.2419220865401104,55.97326530383296,Forth
322579.52,676360.58,2496793,West Pilton Road,WS: Communal Bin,322580,676361,,7901592,2,1280.0,-3.2420889987059893,55.97397347652588,Forth
322332.47,676158.74,2496794,West Pilton Park,WS: Communal Bin,322332,676159,,7901589,1,1280.0,-3.2460033395464185,55.97211889027894,Forth
322297.74,676160.810000001,2496795,West Pilton Park,WS: Communal Bin,322298,676161,,7901589,1,1280.0,-3.2465485330206447,55.97213134785242,Forth
322275.91,676158.529999999,2496796,West Pilton Park,WS: Communal Bin,322276,676159,,7901589,1,1280.0,-3.2469003534069367,55.97210981764681,Forth
322248.88,676154.9,2496797,West Pilton Park,WS: Communal Bin,322249,676155,,7901589,1,1280.0,-3.247331685614031,55.97206951066282,Forth
322216.99,676152.58,2496798,West Pilton Park,WS: Communal Bin,322217,676153,,7901589,1,1280.0,-3.2478436856607336,55.97204635641033,Forth
322418.11,676248.16,2496799,West Pilton Grove,WS: Communal Bin,322418,676248,,7901586,3,660.0,-3.244651457087153,55.97293226153582,Forth
322454.0,676030.0,2496800,West Pilton Grove,WS: Chamberlain Bin,322454,676030,,7901586,5,940.0,-3.244011933415033,55.97097987780081,Forth
321997.0,676217.0,2496801,West Pilton Bank,WS: Communal Bin,321997,676217,,7901580,2,1280.0,-3.2513862197206733,55.97258550846611,Forth
322283.69,675838.539999999,2496802,West Pilton Avenue,WS: Communal Bin,322284,675839,,7901579,7,1280.0,-3.246679743729818,55.969236685009335,Forth
322017.84,676611.09,2496803,West Granton Road,WS: Communal Bin,322018,676611,,7901577,3,1280.0,-3.251164099136469,55.97612805655526,Forth
323716.29,675979.470000001,2496804,West Ferryfield,WS: Communal Bin,323716,675979,,7901576,2,1100.0,-3.2237830624097206,55.970724160157594,Forth
323653.0,675977.0,2496805,West Ferryfield,WS: Communal Bin,323653,675977,,7901576,2,1100.0,-3.2247916073704856,55.97069616970708,Forth
323662.75,676026.51,2496806,West Ferryfield,WS: Communal Bin,323663,676027,,7901576,2,1100.0,-3.2246456227697182,55.971146894817196,Forth
323725.26,676024.4,2496807,West Ferryfield,WS: Communal Bin,323725,676024,,7901576,1,1280.0,-3.2236516657584624,55.971129811736695,Forth
323675.21,676021.83,2496808,West Ferryfield,WS: Communal Bin,323675,676022,,7901576,2,1100.0,-3.22445198973386,55.97110389145303,Forth
323694.06,675972.4,2496809,West Ferryfield,WS: Communal Bin,323694,675972,,7901576,2,1100.0,-3.224133465014264,55.97065778158833,Forth
323696.28,675970.91,2496810,West Ferryfield,WS: Communal Bin,323696,675971,,7901576,1,1100.0,-3.2241011460281923,55.97064911713407,Forth
323721.81,676027.24,2496811,West Ferryfield,WS: Communal Bin,323722,676027,,7901576,2,1100.0,-3.223700570132921,55.971156282591,Forth
324156.0,676994.0,2496812,Wardie Square,WS: Food Waste Communal,324156,676994,,7901564,2,240.0,-3.2170215916885043,55.9799113717393,Forth
324491.15,676134.4,2496813,Wardie Road,WS: Communal Bin,324491,676134,,7901563,1,1100.0,-3.2114128422974115,55.97223912918205,Forth
324800.52,676697.32,2496814,Trinity Road,WS: Communal Bin,324801,676697,,7901555,1,1100.0,-3.206604602223991,55.97734511280226,Forth
324534.83,676227.390000001,2496815,Trinity Court,WS: Food Waste Communal,324535,676227,,7901552,1,240.0,-3.2107341327801313,55.97308144732061,Forth
320896.31,675494.58,2496816,The Green,WS: Communal Bin,320896,675495,,7901551,2,1280.0,-3.268809909922911,55.965919788797564,Almond
321247.36,675431.33,2496817,Silverknowes Neuk,WS: Communal Bin,321247,675431,,7901533,1,1100.0,-3.2631697578450405,55.96540265941166,Almond
324709.0,675916.0,2496818,Royston Terrace,WS: Side Loading Communal,324709,675916,,7901514,2,3200.0,-3.2078598029754097,55.97031517265785,Inverleith
322933.7,676530.01,2496819,Royston Mains Street,WS: Communal Bin,322934,676530,,7901513,2,1280.0,-3.23646673593706,55.975548561461764,Forth
322912.12,676499.84,2496820,Royston Mains Place,WS: Communal Bin,322912,676500,,7901511,2,1100.0,-3.236810565526707,55.97527554657723,Forth
323191.55,676784.359999999,2496821,Royston Mains Crescent,WS: Chamberlain Bin,323192,676784,,7901509,7,940.0,-3.232406243453685,55.97787154628356,Forth
323280.7,676571.02,2496822,Pilton Drive North,WS: Communal Bin,323281,676571,,7901494,5,1280.0,-3.230919629492648,55.97597249424166,Forth
321475.0,676340.0,2496823,Pennywell Medway,WS: Food Waste Communal,321475,676340,,7901488,1,500.0,-3.2597836496977313,55.97360517268962,Almond
321443.0,676299.0,2496824,Pennywell Medway,WS: Food Waste Communal,321443,676299,,7901488,1,500.0,-3.2602842689186247,55.973231647584136,Almond
321415.0,676305.0,2496825,Pennywell Medway,WS: Food Waste Communal,321415,676305,,7901488,1,500.0,-3.260734539697145,55.97328095530464,Almond
321443.0,676299.0,2496826,Pennywell Medway,WS: Chamberlain Bin,321443,676299,,7901488,3,940.0,-3.2602842689186247,55.973231647584136,Almond
321475.0,676340.0,2496827,Pennywell Medway,WS: Chamberlain Bin,321475,676340,,7901488,3,940.0,-3.2597836496977313,55.97360517268962,Almond
321459.02,676213.26,2496828,Pennywell Gardens,WS: Communal Bin,321459,676213,,7901486,4,660.0,-3.260002856415849,55.97246176965835,Almond
321512.0,676154.0,2496829,Pennywell Gardens,WS: Communal Bin,321512,676154,,7901486,2,1100.0,-3.259136674458995,55.97194047646212,Almond
321497.42,676232.359999999,2496830,Pennywell Gardens,WS: Communal Bin,321497,676232,,7901486,3,660.0,-3.2593997122874634,55.972638659866696,Almond
321420.0,676170.0,2496831,Pennywell Gardens,WS: Communal Bin,321420,676170,,7901486,4,1100.0,-3.260615000586313,55.97206913168111,Almond
321439.0,676166.0,2496832,Pennywell Gardens,WS: Communal Bin,321439,676166,,7901486,2,1100.0,-3.2603094901102043,55.97203631431307,Almond
321467.0,676157.0,2496833,Pennywell Gardens,WS: Communal Bin,321467,676157,,7901486,2,1100.0,-3.2598583583017526,55.97196005732803,Almond
321486.0,676156.0,2496834,Pennywell Gardens,WS: Communal Bin,321486,676156,,7901486,2,1100.0,-3.259553725114948,55.971954185712484,Almond
321284.0,676198.0,2496835,Pennywell Gardens,WS: Chamberlain Bin,321284,676198,,7901486,9,940.0,-3.262801642341398,55.97229833958416,Almond
323378.45,675544.42,2496836,North Werber Park,WS: Food Waste Communal,323378,675544,,7901483,1,240.0,-3.2290731121787024,55.966762823593825,Inverleith
323346.76,675540.49,2496837,North Werber Park,WS: Communal Bin,323347,675540,,7901483,1,1280.0,-3.2295684683269865,55.966721939931304,Inverleith
323325.15,675495.0,2496838,North Werber Park,WS: Food Waste Communal,323325,675495,,7901483,1,240.0,-3.229907994234385,55.96631420422406,Inverleith
323348.45,675569.890000001,2496839,North Werber Park,WS: Communal Bin,323348,675570,,7901483,1,660.0,-3.2295610003675344,55.96699157938338,Inverleith
323347.94,675541.550000001,2496840,North Werber Park,WS: Food Waste Communal,323348,675542,,7901483,1,240.0,-3.2295530222112228,55.96674006504797,Inverleith
323489.03,675535.949999999,2496841,North Werber Place,WS: Food Waste Communal,323489,675536,,7905154,1,240.0,-3.2272930600236713,55.96670868098397,Inverleith
323386.0,675568.0,2496842,North Werber Place,WS: Food Waste Communal,323386,675568,,7905154,1,240.0,-3.228951819219218,55.96697968523883,Inverleith
323328.08,675487.6,2496843,North Werber Park,WS: Communal Bin,323328,675488,,7901483,3,1280.0,-3.2298579518225954,55.96625180518484,Inverleith
321356.49,676309.33,2496844,Muirhouse View,WS: Food Waste Communal,321356,676309,,7901479,1,500.0,-3.2616808006458693,55.97330721353955,Almond
321313.9,676298.15,2496845,Muirhouse View,WS: Chamberlain Bin,321314,676298,,7901479,3,940.0,-3.2623503590622343,55.97320151616021,Almond
321376.0,676277.0,2496846,Muirhouse View,WS: Chamberlain Bin,321376,676277,,7901479,1,940.0,-3.2613510747008707,55.97302305178092,Almond
321277.44,676264.27,2496847,Muirhouse View,WS: Chamberlain Bin,321277,676264,,7901479,3,940.0,-3.262933088851254,55.972890037728696,Almond
321336.77,676265.23,2496848,Muirhouse View,WS: Chamberlain Bin,321337,676265,,7901479,1,940.0,-3.261972281612351,55.97290886576883,Almond
321230.7,676238.310000001,2496849,Muirhouse View,WS: Communal Bin,321231,676238,,7901479,2,1280.0,-3.2636623161724456,55.97264893866245,Almond
321385.07,675774.859999999,2496850,Muirhouse Terrace,WS: Chamberlain Bin,321385,675775,,7901478,1,940.0,-3.2610601787226483,55.96851529145517,Almond
321332.53,675778.279999999,2496851,Muirhouse Park,WS: Communal Bin,321333,675778,,7901474,1,1280.0,-3.2618939153008215,55.968533713338765,Almond
321331.0,675811.0,2496852,Muirhouse Park,WS: Chamberlain Bin,321331,675811,,7901474,1,940.0,-3.261935599328624,55.9688298091892,Almond
321385.9,675924.65,2496853,Muirhouse Park,WS: Chamberlain Bin,321386,675925,,7901474,1,940.0,-3.2610880010119767,55.96986283694895,Almond
321367.51,675920.99,2496854,Muirhouse Park,WS: Chamberlain Bin,321368,675921,,7901474,1,940.0,-3.2613751391612107,55.96982395608806,Almond
321331.0,675829.0,2496855,Muirhouse Park,WS: Chamberlain Bin,321331,675829,,7901474,1,940.0,-3.2619408635685803,55.968991494933384,Almond
321321.0,675845.0,2496856,Muirhouse Park,WS: Chamberlain Bin,321321,675845,,7901474,1,940.0,-3.2621057107196094,55.96913357529994,Almond
321141.0,676132.0,2496857,Muirhouse Gardens,WS: Communal Bin,321141,676132,,7901470,1,1280.0,-3.2650728736238497,55.971682000151034,Almond
321163.0,676137.0,2496858,Muirhouse Gardens,WS: Communal Bin,321163,676137,,7901470,1,1280.0,-3.2647219473903633,55.97173052974311,Almond
321102.0,676110.0,2496859,Muirhouse Gardens,WS: Communal Bin,321102,676110,,7901470,1,1280.0,-3.265691114295888,55.97147797026536,Almond
321114.0,676112.0,2496860,Muirhouse Gardens,WS: Communal Bin,321114,676112,,7901470,1,1280.0,-3.2654994882219315,55.97149790928394,Almond
321102.0,676121.0,2496861,Muirhouse Gardens,WS: Communal Bin,321102,676121,,7901470,1,1100.0,-3.265694341216453,55.97157677803495,Almond
321121.0,676126.0,2496862,Muirhouse Gardens,WS: Communal Bin,321121,676126,,7901470,1,1100.0,-3.2653914700973834,55.97162481598486,Almond
321281.0,676124.0,2496863,Muirhouse Drive,WS: Communal Bin,321281,676124,,7901469,2,1280.0,-3.2628280367804208,55.9716331396695,Almond
321224.0,676110.0,2496864,Muirhouse Drive,WS: Communal Bin,321224,676110,,7901469,2,1280.0,-3.2637369507640277,55.971498024978665,Almond
321228.0,676094.0,2496865,Muirhouse Drive,WS: Communal Bin,321228,676094,,7901469,2,1280.0,-3.2636681935979355,55.9713549614793,Almond
321287.0,676108.0,2496866,Muirhouse Drive,WS: Communal Bin,321287,676108,,7901469,2,1280.0,-3.2627272472202775,55.97149040390533,Almond
321519.68,675643.630000001,2496867,Muirhouse Bank,WS: Communal Bin,321520,675644,,7901467,2,1280.0,-3.2588597281418945,55.96736068484749,Almond
324770.0,675978.0,2496868,Monmouth Terrace,WS: Side Loading Communal,324770,675978,,7901465,1,3200.0,-3.2069000723457592,55.97088167435067,Inverleith
323762.0,677138.0,2496869,Lower Granton Road,WS: Communal Bin,323762,677138,,7901460,3,1280.0,-3.2233748963228104,55.98114238111165,Forth
323909.85,677033.789999999,2496870,Lower Granton Road,WS: Chamberlain Bin,323910,677034,,7901460,2,940.0,-3.2209742002128947,55.98023169770476,Forth
323882.73,677046.18,2496871,Lower Granton Road,WS: Chamberlain Bin,323883,677046,,7901460,2,940.0,-3.221410181974337,55.98033520356621,Forth
324560.21,676003.24,2496872,Inverleith Avenue,WS: Side Loading Communal,324560,676003,,7901452,1,3200.0,-3.2102708263425566,55.971073253593055,Inverleith
323888.3,677008.01,2496873,Granton Road,WS: Communal Bin,323888,677008,,7901430,2,1280.0,-3.22131931329979,55.979994656211524,Forth
323767.37,676921.640000001,2496874,Granton Crescent,WS: Communal Bin,323767,676922,,7901424,1,1280.0,-3.223233524915606,55.97920292243898,Forth
323795.53,676939.74,2496875,Granton Crescent,WS: Communal Bin,323796,676940,,7901424,2,1280.0,-3.222774013699134,55.979369220653595,Forth
324742.8,675855.890000001,2496876,Goldenacre Terrace,WS: Communal Bin,324743,675856,,7901423,2,1280.0,-3.2072984159354405,55.96978154577525,Inverleith
324777.88,675883.76,2496877,Goldenacre Terrace,WS: Communal Bin,324778,675884,,7901423,2,1280.0,-3.206745638761618,55.97003855303476,Inverleith
323726.0,675552.0,2496878,Fettes Rise,WS: Food Waste Communal,323726,675552,,7901418,1,240.0,-3.2235018029784666,55.96689014968858,Inverleith
323705.43,675539.24,2496879,Fettes Rise,WS: Communal Bin,323705,675539,,7901418,8,1280.0,-3.223834453815712,55.966770035052406,Inverleith
322483.06,675992.59,2496880,Ferry Road Drive,WS: Food Waste Communal,322483,675993,,7901414,1,500.0,-3.2435367574581604,55.97065220973601,Forth
322519.34,676280.619999999,2496881,Ferry Road Drive,WS: Communal Bin,322519,676281,,7901414,3,1280.0,-3.24304310055275,55.973245016392056,Forth
322512.91,675992.83,2496882,Ferry Road Drive,WS: Chamberlain Bin,322513,675993,,7901414,5,940.0,-3.2430562318356095,55.970657057693124,Forth
322164.99,675744.83,2496883,Ferry Road Avenue,WS: Communal Bin,322165,675745,,7901413,1,1280.0,-3.248558555536477,55.96837302483271,Forth
326485.36,676461.02,2496884,Ferry Road,WS: Food Waste Communal,326485,676461,,7901412,2,500.0,-3.1795613113201333,55.97548634367884,Leith
326298.43,676419.689999999,2496885,Ferry Road,WS: Food Waste Communal,326298,676420,,7901412,1,240.0,-3.1825457894436626,55.97508934060214,Leith
323179.48,672235.609999999,2496886,White Park,WS: Food Waste Communal,323179,672236,,7901411,1,240.0,-3.231316552369009,55.93701632339626,Sighthill / Gorgie
323182.2,672234.23,2496887,White Park,WS: Communal Bin,323182,672234,,7901411,4,1280.0,-3.231267971214434,55.93699883793944,Sighthill / Gorgie
324818.54,675007.77,2496888,Ettrickdale Place,WS: Communal Bin,324819,675008,,7901410,1,660.0,-3.2058441135608624,55.96217610653269,Inverleith
324849.0,674958.0,2496889,Ettrickdale Place,WS: Communal Bin,324849,674958,,7901410,2,660.0,-3.2053497223755487,55.96173166996845,Inverleith
324883.3,675000.300000001,2496890,Ettrickdale Place,WS: Communal Bin,324883,675000,,7901410,2,660.0,-3.204816968459381,55.96211427020423,Inverleith
324842.98,674997.99,2496891,Ettrickdale Place,WS: Communal Bin,324843,674998,,7901410,1,660.0,-3.2054569786659535,55.9620900397193,Inverleith
324839.08,675010.98,2496892,Ettrickdale Place,WS: Communal Bin,324839,675011,,7901410,2,660.0,-3.2055246666246164,55.96220618868146,Inverleith
324910.0,676363.0,2496893,Earl Haig Gardens,WS: Communal Bin,324910,676363,,7901399,2,1280.0,-3.204765081299206,55.974361966506876,Forth
324934.0,676368.0,2496894,Earl Haig Gardens,WS: Communal Bin,324934,676368,,7901399,2,1280.0,-3.2043820143679818,55.97441063792116,Forth
324945.0,676391.0,2496895,Earl Haig Gardens,WS: Communal Bin,324945,676391,,7901399,2,1280.0,-3.204212222275855,55.97461896258367,Forth
324922.0,676387.0,2496896,Earl Haig Gardens,WS: Communal Bin,324922,676387,,7901399,2,1280.0,-3.204579551341737,55.97457943099155,Forth
322757.73,676310.630000001,2496897,Crewe Road West,WS: Communal Bin,322758,676311,,7901388,4,1280.0,-3.239223269545793,55.9735530506857,Forth
322800.0,676486.0,2496898,Crewe Road North,WS: Communal Bin,322800,676486,,7901387,1,1280.0,-3.2386007253996882,55.975131771331725,Forth
322782.0,676361.0,2496899,Crewe Road North,WS: Chamberlain Bin,322782,676361,,7901387,1,940.0,-3.238853177696247,55.97400604654523,Forth
322769.0,676359.0,2496900,Crewe Road North,WS: Chamberlain Bin,322769,676359,,7901387,1,940.0,-3.2390608493783524,55.97398598778702,Forth
322755.0,676356.0,2496901,Crewe Road North,WS: Chamberlain Bin,322755,676356,,7901387,1,940.0,-3.2392842524896888,55.97395678498585,Forth
320946.73,675326.16,2496902,Corbiehill Road,WS: Communal Bin,320947,675326,,7901380,3,1100.0,-3.267943469405532,55.964410149332316,Almond
324788.0,676121.0,2496903,Clark Place,WS: Communal Bin,324788,676121,,7901372,2,1100.0,-3.2066517444928535,55.97216902727602,Forth
324546.87,676398.9,2496904,Cargil Terrace,WS: Communal Bin,324547,676399,,7901369,1,1280.0,-3.210590172812418,55.974628361421594,Forth
324814.74,675861.279999999,2496905,Bangholm Terrace,WS: Communal Bin,324815,675861,,7901355,2,1280.0,-3.2061465621963743,55.96983775224871,Inverleith
324223.51,675914.07,2496906,Arboretum Road,WS: Communal Bin,324224,675914,,7901351,3,660.0,-3.2156277531359616,55.97022082058893,Inverleith
326836.93,676144.77,2496907,Yardheads,WS: Food Waste Communal,326837,676145,,7901347,1,500.0,-3.1738363120159843,55.97270161203564,Leith
326836.16,676143.24,2496908,Yardheads,WS: Communal Bin,326836,676143,,7901347,3,1280.0,-3.1738517866136595,55.97268349379806,Leith
326795.34,676176.99,2496909,Yardheads,WS: Communal Bin,326795,676177,,7901347,6,1280.0,-3.174517812306066,55.97298265242986,Leith
325606.0,676958.0,2496910,Willowbank Row,WS: Chamberlain Bin,325606,676958,,7901346,1,940.0,-3.1937802787780267,55.97981519676735,Forth
325872.0,675080.0,2496911,West Annandale Street,WS: Side Loading Communal,325872,675080,,7901343,1,3200.0,-3.18900086356589,55.96298673745968,Leith Walk
325866.0,675066.0,2496912,West Annandale Street,WS: Side Loading Communal,325866,675066,,7901343,1,3200.0,-3.1890930943379114,55.962860051116024,Leith Walk
327087.0,676381.0,2496913,Water Street,WS: Food Waste Communal,327087,676381,,7901341,1,500.0,-3.1698956107062837,55.974859641745724,Leith
327109.39,676393.539999999,2496914,Water Street,WS: Communal Bin,327109,676394,,7901341,5,1280.0,-3.1695467019537245,55.974979763683116,Leith
327091.07,676336.18,2496915,Water Street,WS: Chamberlain Bin,327091,676336,,7901341,2,940.0,-3.169819329002903,55.97445602221905,Leith
327077.74,676350.98,2496916,Water Street,WS: Communal Bin,327078,676351,,7901341,1,1100.0,-3.170031651143216,55.974588787872634,Leith
325234.0,675107.0,2496917,Warriston Road,WS: Communal Bin,325234,675107,,7901339,2,1280.0,-3.199225697325414,55.96313025836671,Leith Walk
326030.0,676266.0,2496918,Trafalgar Lane,WS: Communal Bin,326030,676266,,7901335,2,1280.0,-3.1867966998640926,55.97366472179574,Leith Walk
327281.88,676672.09,2496919,Tower Street,WS: Food Waste Communal,327282,676672,,7901333,1,500.0,-3.166850481685341,55.97750326413433,Leith
327352.68,676599.84,2496920,Tower Street,WS: Food Waste Communal,327353,676600,,7901333,1,500.0,-3.16569354666139,55.976867262886216,Leith
327305.67,676593.4,2496921,Tower Street,WS: Food Waste Communal,327306,676593,,7901333,1,240.0,-3.166444619177239,55.976797258908356,Leith
327168.29,676687.050000001,2496922,Tower Street,WS: Communal Bin,327168,676687,,7901333,2,1280.0,-3.1686809160788747,55.97762070190341,Leith
327305.1,676591.779999999,2496923,Tower Street,WS: Communal Bin,327305,676592,,7901333,2,660.0,-3.16646036927011,55.97678812443598,Leith
327177.73,676789.66,2496924,Tower Place,WS: Food Waste Communal,327178,676790,,7901332,1,500.0,-3.168548611638599,55.97854745335614,Leith
327142.39,676768.48,2496925,Tower Place,WS: Chamberlain Bin,327142,676768,,7901332,1,940.0,-3.169119412411248,55.978344361188604,Leith
327170.4,676815.42,2496926,Tower Place,WS: Chamberlain Bin,327170,676815,,7901332,1,940.0,-3.168683555209497,55.9787708090228,Leith
327188.33,676746.1,2496927,Tower Place,WS: Communal Bin,327188,676746,,7901332,2,1280.0,-3.1683764806997856,55.97815372734572,Leith
327201.75,676768.25,2496928,Tower Place,WS: Communal Bin,327202,676768,,7901332,2,1280.0,-3.1681581440027626,55.97835347590068,Leith
327135.16,676791.310000001,2496929,Tower Place,WS: Chamberlain Bin,327135,676791,,7901332,1,940.0,-3.169237795152755,55.97854990254601,Leith
327177.41,676792.050000001,2496930,Tower Place,WS: Chamberlain Bin,327177,676792,,7901332,14,940.0,-3.1685651747092574,55.97856526713062,Leith
327023.1,676311.67,2496931,Tolbooth Wynd,WS: Chamberlain Bin,327023,676312,,7901331,1,940.0,-3.1709021421489254,55.9742300893556,Leith
327010.71,676323.75,2496932,Tolbooth Wynd,WS: Chamberlain Bin,327011,676324,,7901331,1,940.0,-3.1710976328409988,55.97433605685546,Leith
327001.35,676334.720000001,2496933,Tolbooth Wynd,WS: Chamberlain Bin,327001,676335,,7901331,1,940.0,-3.171260814074037,55.97443334569905,Leith
327077.0,676273.0,2496934,Tolbooth Wynd,WS: Chamberlain Bin,327077,676273,,7901331,2,940.0,-3.1700265154687903,55.973887974294335,Leith
327199.34,676561.859999999,2496935,Timber Bush,WS: Food Waste Communal,327199,676562,,7901329,1,240.0,-3.168150417913698,55.976502555117136,Leith
327264.28,676572.880000001,2496936,Timber Bush,WS: Food Waste Communal,327264,676573,,7901329,1,500.0,-3.1671120691354213,55.97661123195639,Leith
327265.97,676574.67,2496937,Timber Bush,WS: Communal Bin,327266,676575,,7901329,4,1280.0,-3.167080569394368,55.976629501064245,Leith
327196.93,676557.859999999,2496938,Timber Bush,WS: Communal Bin,327197,676558,,7901329,6,1280.0,-3.1681813754163293,55.97646632005357,Leith
326506.73,676226.640000001,2496939,The Quilts,WS: Communal Bin,326507,676227,,7901327,2,1280.0,-3.1791449117813313,55.97338773882576,Leith
326547.0,676259.0,2496940,The Bowling Green,WS: Communal Bin,326547,676259,,7901326,2,1280.0,-3.178512892139627,55.97368131791918,Leith
326035.0,676384.0,2496941,Summerside Place,WS: Communal Bin,326035,676384,,7901321,1,660.0,-3.1867490649242862,55.97472546180908,Forth
327826.21,675746.550000001,2496942,Summerfield Gardens,WS: Communal Bin,327826,675747,,7901319,1,1280.0,-3.157886848963962,55.96927630574701,Leith
326763.84,675631.25,2496943,Stead's Place,WS: Food Waste Communal,326764,675631,,7901317,1,500.0,-3.1748657114387453,55.96807329396167,Leith Walk
326758.63,675636.9,2496944,Stead's Place,WS: Communal Bin,326759,675637,,7901317,4,1100.0,-3.1749474295053273,55.96812642741896,Leith Walk
